,Grid_X,Grid_Y,Density
7502,76.0,3.0,0.0
7503,76.0,4.0,0.0
7504,76.0,5.0,0.0
7505,76.0,6.0,0.0
7506,76.0,7.0,0.0
7507,76.0,8.0,0.0
7508,76.0,9.0,0.0
7509,76.0,10.0,0.0
7510,76.0,11.0,0.0
7511,76.0,12.0,0.0
7512,76.0,13.0,0.0
7513,76.0,14.0,0.0
7514,76.0,15.0,0.0
7515,76.0,16.0,0.0
7516,76.0,17.0,0.0
7517,76.0,18.0,0.0
7518,76.0,19.0,0.0
7519,76.0,20.0,0.0
7520,76.0,21.0,0.0
7521,76.0,22.0,0.0
7522,76.0,23.0,0.0
7523,76.0,24.0,0.0
7524,76.0,25.0,0.0
7525,76.0,26.0,0.0
7526,76.0,27.0,0.0
7527,76.0,28.0,0.0
7528,76.0,29.0,0.0
7529,76.0,30.0,0.0
7530,76.0,31.0,0.0
7531,76.0,32.0,0.0
7532,76.0,33.0,0.0
7533,76.0,34.0,0.0
7534,76.0,35.0,0.0
7535,76.0,36.0,
7536,76.0,37.0,0.7009429446743636
7537,76.0,38.0,0.0
7538,76.0,39.0,0.0
7539,76.0,40.0,0.0
7540,76.0,41.0,0.0
7541,76.0,42.0,0.0
7542,76.0,43.0,0.17635537594910403
7543,76.0,44.0,
7544,76.0,45.0,0.0
7545,76.0,46.0,0.0
7546,76.0,47.0,0.0
7547,76.0,48.0,0.0
7548,76.0,49.0,0.0
7549,76.0,50.0,0.0
7550,76.0,51.0,0.0
7551,76.0,52.0,0.0
7552,76.0,53.0,0.0
7553,76.0,54.0,0.0
7554,76.0,55.0,0.0
7555,76.0,56.0,0.0
7556,76.0,57.0,0.0
7557,76.0,58.0,0.0
7558,76.0,59.0,0.0
7559,76.0,60.0,0.0
7560,76.0,61.0,0.0
7561,76.0,62.0,0.0
7562,76.0,63.0,0.0
7563,76.0,64.0,0.0
7564,76.0,65.0,0.0
7565,76.0,66.0,0.0
7566,76.0,67.0,0.0
7567,76.0,68.0,0.0
7568,76.0,69.0,0.0
7569,76.0,70.0,0.0
7570,76.0,71.0,0.08582593767788316
7571,76.0,72.0,0.04353996115299481
7572,76.0,73.0,
7573,76.0,74.0,0.0
7574,76.0,75.0,0.0
7575,76.0,76.0,0.0
7576,76.0,77.0,0.0
7577,76.0,78.0,0.0
7578,76.0,79.0,0.0
7579,76.0,80.0,0.0
7580,76.0,81.0,0.0
7581,76.0,82.0,0.0
7582,76.0,83.0,0.0
7583,76.0,84.0,0.0
7584,76.0,85.0,0.0
7585,76.0,86.0,0.0
7586,76.0,87.0,0.0
7587,76.0,88.0,0.0
7588,76.0,89.0,0.0
7589,76.0,90.0,0.0
7590,76.0,91.0,0.0
7591,76.0,92.0,0.0
7592,76.0,93.0,0.0
7593,76.0,94.0,0.0
7594,76.0,95.0,0.0
7595,76.0,96.0,0.0
7596,76.0,97.0,0.0
7597,76.0,98.0,0.0
7598,76.0,99.0,0.0
7599,76.0,100.0,0.0
7600,77.0,1.0,0.0
7601,77.0,2.0,0.0
7602,77.0,3.0,0.0
7603,77.0,4.0,0.0
7604,77.0,5.0,0.0
7605,77.0,6.0,0.0
7606,77.0,7.0,0.0
7607,77.0,8.0,0.0
7608,77.0,9.0,0.0
7609,77.0,10.0,0.0
7610,77.0,11.0,0.0
7611,77.0,12.0,0.0
7612,77.0,13.0,0.0
7613,77.0,14.0,0.0
7614,77.0,15.0,0.0
7615,77.0,16.0,0.0
7616,77.0,17.0,0.0
7617,77.0,18.0,0.0
7618,77.0,19.0,0.0
7619,77.0,20.0,0.0
7620,77.0,21.0,0.0
7621,77.0,22.0,0.0
7622,77.0,23.0,0.0
7623,77.0,24.0,0.0
7624,77.0,25.0,0.0
7625,77.0,26.0,0.0
7626,77.0,27.0,0.0
7627,77.0,28.0,0.0
7628,77.0,29.0,0.0
7629,77.0,30.0,0.0
7630,77.0,31.0,0.0
7631,77.0,32.0,0.0
7632,77.0,33.0,0.0
7633,77.0,34.0,0.0
7634,77.0,35.0,0.0
7635,77.0,36.0,0.0
7636,77.0,37.0,0.0
7637,77.0,38.0,0.0
7638,77.0,39.0,0.0
7639,77.0,40.0,0.0
7640,77.0,41.0,0.0
7641,77.0,42.0,0.0
7642,77.0,43.0,0.0
7643,77.0,44.0,0.0
7644,77.0,45.0,0.0
7645,77.0,46.0,0.0
7646,77.0,47.0,0.0
7647,77.0,48.0,0.0
7648,77.0,49.0,0.0
7649,77.0,50.0,0.0
7650,77.0,51.0,0.0
7651,77.0,52.0,0.0
7652,77.0,53.0,0.0
7653,77.0,54.0,0.0
7654,77.0,55.0,0.0
7655,77.0,56.0,0.0
7656,77.0,57.0,0.0
7657,77.0,58.0,0.0
7658,77.0,59.0,0.0
7659,77.0,60.0,0.0
7660,77.0,61.0,0.0
7661,77.0,62.0,0.0
7662,77.0,63.0,0.0
7663,77.0,64.0,0.0
7664,77.0,65.0,0.0
7665,77.0,66.0,0.0
7666,77.0,67.0,0.0
7667,77.0,68.0,0.0
7668,77.0,69.0,0.0
7669,77.0,70.0,0.04277821617467873
7670,77.0,71.0,0.0
7671,77.0,72.0,0.5289631222025014
7672,77.0,73.0,0.7201229213891971
7673,77.0,74.0,0.0
7674,77.0,75.0,0.0
7675,77.0,76.0,0.0
7676,77.0,77.0,0.0
7677,77.0,78.0,0.0
7678,77.0,79.0,0.0
7679,77.0,80.0,0.0
7680,77.0,81.0,0.0
7681,77.0,82.0,0.0
7682,77.0,83.0,0.0
7683,77.0,84.0,0.0
7684,77.0,85.0,0.0
7685,77.0,86.0,0.0
7686,77.0,87.0,0.0
7687,77.0,88.0,0.0
7688,77.0,89.0,0.0
7689,77.0,90.0,0.0
7690,77.0,91.0,0.0
7691,77.0,92.0,0.0
7692,77.0,93.0,0.0
7693,77.0,94.0,0.0
7694,77.0,95.0,0.0
7695,77.0,96.0,0.0
7696,77.0,97.0,0.0
7697,77.0,98.0,0.0
7698,77.0,99.0,0.0
7699,77.0,100.0,0.0
7700,78.0,1.0,0.0
7701,78.0,2.0,0.0
7702,78.0,3.0,0.0
7703,78.0,4.0,0.0
7704,78.0,5.0,0.0
7705,78.0,6.0,0.0
7706,78.0,7.0,0.0
7707,78.0,8.0,0.0
7708,78.0,9.0,0.0
7709,78.0,10.0,0.0
7710,78.0,11.0,0.0
7711,78.0,12.0,0.0
7712,78.0,13.0,0.0
7713,78.0,14.0,0.0
7714,78.0,15.0,0.0
7715,78.0,16.0,0.0
7716,78.0,17.0,0.0
7717,78.0,18.0,0.0
7718,78.0,19.0,0.0
7719,78.0,20.0,0.0
7720,78.0,21.0,0.0
7721,78.0,22.0,0.0
7722,78.0,23.0,0.0
7723,78.0,24.0,0.0
7724,78.0,25.0,0.0
7725,78.0,26.0,0.0
7726,78.0,27.0,0.0
7727,78.0,28.0,0.0
7728,78.0,29.0,0.0
7729,78.0,30.0,0.0
7730,78.0,31.0,0.0
7731,78.0,32.0,0.0
7732,78.0,33.0,0.0
7733,78.0,34.0,0.0
7734,78.0,35.0,0.0
7735,78.0,36.0,0.0
7736,78.0,37.0,0.0
7737,78.0,38.0,0.0
7738,78.0,39.0,0.0
7739,78.0,40.0,0.0
7740,78.0,41.0,0.0
7741,78.0,42.0,0.0
7742,78.0,43.0,0.0
7743,78.0,44.0,0.0
7744,78.0,45.0,0.0
7745,78.0,46.0,0.0
7746,78.0,47.0,0.0
7747,78.0,48.0,0.0
7748,78.0,49.0,0.0
7749,78.0,50.0,0.0
7750,78.0,51.0,0.0
7751,78.0,52.0,0.0
7752,78.0,53.0,0.0
7753,78.0,54.0,0.0
7754,78.0,55.0,0.0
7755,78.0,56.0,0.0
7756,78.0,57.0,0.0
7757,78.0,58.0,0.0
7758,78.0,59.0,0.0
7759,78.0,60.0,0.0
7760,78.0,61.0,0.0
7761,78.0,62.0,0.0
7762,78.0,63.0,0.0
7763,78.0,64.0,0.0
7764,78.0,65.0,0.0
7765,78.0,66.0,0.0
7766,78.0,67.0,0.0
7767,78.0,68.0,0.0
7768,78.0,69.0,0.011694417556721785
7769,78.0,70.0,0.03700852955391794
7770,78.0,71.0,0.0
7771,78.0,72.0,
7772,78.0,73.0,0.0
7773,78.0,74.0,0.0
7774,78.0,75.0,0.0
7775,78.0,76.0,0.0
7776,78.0,77.0,0.0
7777,78.0,78.0,0.0
7778,78.0,79.0,0.0
7779,78.0,80.0,0.0
7780,78.0,81.0,0.0
7781,78.0,82.0,0.0
7782,78.0,83.0,0.0
7783,78.0,84.0,0.0
7784,78.0,85.0,0.0
7785,78.0,86.0,0.0
7786,78.0,87.0,0.0
7787,78.0,88.0,0.0
7788,78.0,89.0,0.0
7789,78.0,90.0,0.0
7790,78.0,91.0,0.0
7791,78.0,92.0,0.0
7792,78.0,93.0,0.0
7793,78.0,94.0,0.0
7794,78.0,95.0,0.0
7795,78.0,96.0,0.0
7796,78.0,97.0,0.0
7797,78.0,98.0,0.0
7798,78.0,99.0,0.0
7799,78.0,100.0,0.0
7800,79.0,1.0,0.0
7801,79.0,2.0,0.0
7802,79.0,3.0,0.0
7803,79.0,4.0,0.0
7804,79.0,5.0,0.0
7805,79.0,6.0,0.0
7806,79.0,7.0,0.0
7807,79.0,8.0,0.0
7808,79.0,9.0,0.0
7809,79.0,10.0,0.0
7810,79.0,11.0,0.0
7811,79.0,12.0,0.0
7812,79.0,13.0,0.0
7813,79.0,14.0,0.0
7814,79.0,15.0,0.0
7815,79.0,16.0,0.0
7816,79.0,17.0,0.0
7817,79.0,18.0,0.0
7818,79.0,19.0,0.0
7819,79.0,20.0,0.0
7820,79.0,21.0,0.0
7821,79.0,22.0,0.0
7822,79.0,23.0,0.0
7823,79.0,24.0,0.0
7824,79.0,25.0,0.0
7825,79.0,26.0,0.0
7826,79.0,27.0,0.0
7827,79.0,28.0,0.0
7828,79.0,29.0,0.0
7829,79.0,30.0,0.0
7830,79.0,31.0,0.0
7831,79.0,32.0,0.0
7832,79.0,33.0,0.0
7833,79.0,34.0,0.0
7834,79.0,35.0,0.0
7835,79.0,36.0,0.0
7836,79.0,37.0,0.0
7837,79.0,38.0,0.0
7838,79.0,39.0,0.0
7839,79.0,40.0,0.0
7840,79.0,41.0,0.0
7841,79.0,42.0,0.0
7842,79.0,43.0,0.0
7843,79.0,44.0,0.0
7844,79.0,45.0,0.0
7845,79.0,46.0,0.0
7846,79.0,47.0,0.0
7847,79.0,48.0,0.0
7848,79.0,49.0,0.0
7849,79.0,50.0,0.0
7850,79.0,51.0,0.0
7851,79.0,52.0,0.0
7852,79.0,53.0,0.0
7853,79.0,54.0,0.0
7854,79.0,55.0,0.0
7855,79.0,56.0,0.0
7856,79.0,57.0,0.0
7857,79.0,58.0,0.0
7858,79.0,59.0,0.0
7859,79.0,60.0,0.0
7860,79.0,61.0,0.0
7861,79.0,62.0,0.0
7862,79.0,63.0,0.0
7863,79.0,64.0,0.0
7864,79.0,65.0,0.0
7865,79.0,66.0,0.0
7866,79.0,67.0,0.0
7867,79.0,68.0,0.0
7868,79.0,69.0,0.0
7869,79.0,70.0,
7870,79.0,71.0,0.0
7871,79.0,72.0,0.0
7872,79.0,73.0,0.0
7873,79.0,74.0,0.0
7874,79.0,75.0,0.0
7875,79.0,76.0,0.0
7876,79.0,77.0,0.0
7877,79.0,78.0,0.0
7878,79.0,79.0,0.0
7879,79.0,80.0,0.0
7880,79.0,81.0,0.0
7881,79.0,82.0,0.0
7882,79.0,83.0,0.0
7883,79.0,84.0,0.0
7884,79.0,85.0,0.0
7885,79.0,86.0,0.0
7886,79.0,87.0,0.0
7887,79.0,88.0,0.0
7888,79.0,89.0,0.0
7889,79.0,90.0,0.0
7890,79.0,91.0,0.0
7891,79.0,92.0,0.0
7892,79.0,93.0,0.0
7893,79.0,94.0,0.0
7894,79.0,95.0,0.0
7895,79.0,96.0,0.0
7896,79.0,97.0,0.0
7897,79.0,98.0,0.0
7898,79.0,99.0,0.0
7899,79.0,100.0,0.0
7900,80.0,1.0,0.0
7901,80.0,2.0,0.0
7902,80.0,3.0,0.0
7903,80.0,4.0,0.0
7904,80.0,5.0,0.0
7905,80.0,6.0,0.0
7906,80.0,7.0,0.0
7907,80.0,8.0,0.0
7908,80.0,9.0,0.0
7909,80.0,10.0,0.0
7910,80.0,11.0,0.0
7911,80.0,12.0,0.0
7912,80.0,13.0,0.0
7913,80.0,14.0,0.0
7914,80.0,15.0,0.0
7915,80.0,16.0,0.0
7916,80.0,17.0,0.0
7917,80.0,18.0,0.0
7918,80.0,19.0,0.0
7919,80.0,20.0,0.0
7920,80.0,21.0,0.0
7921,80.0,22.0,0.0
7922,80.0,23.0,0.0
7923,80.0,24.0,0.0
7924,80.0,25.0,0.0
7925,80.0,26.0,0.0
7926,80.0,27.0,0.0
7927,80.0,28.0,0.0
7928,80.0,29.0,0.0
7929,80.0,30.0,0.0
7930,80.0,31.0,0.0
7931,80.0,32.0,0.0
7932,80.0,33.0,0.0
7933,80.0,34.0,0.0
7934,80.0,35.0,0.0
7935,80.0,36.0,0.0
7936,80.0,37.0,0.0
7937,80.0,38.0,0.0
7938,80.0,39.0,0.0
7939,80.0,40.0,0.0
7940,80.0,41.0,0.0
7941,80.0,42.0,0.0
7942,80.0,43.0,0.0
7943,80.0,44.0,0.0
7944,80.0,45.0,0.0
7945,80.0,46.0,0.0
7946,80.0,47.0,0.0
7947,80.0,48.0,0.0
7948,80.0,49.0,0.0
7949,80.0,50.0,0.0
7950,80.0,51.0,0.0
7951,80.0,52.0,0.0
7952,80.0,53.0,0.0
7953,80.0,54.0,0.0
7954,80.0,55.0,0.0
7955,80.0,56.0,0.0
7956,80.0,57.0,0.0
7957,80.0,58.0,0.0
7958,80.0,59.0,0.0
7959,80.0,60.0,0.0
7960,80.0,61.0,0.0
7961,80.0,62.0,0.0
7962,80.0,63.0,0.0
7963,80.0,64.0,0.0
7964,80.0,65.0,0.0
7965,80.0,66.0,0.0
7966,80.0,67.0,0.0
7967,80.0,68.0,0.0
7968,80.0,69.0,0.041177933466430776
7969,80.0,70.0,0.0
7970,80.0,71.0,0.0
7971,80.0,72.0,0.0
7972,80.0,73.0,0.0
7973,80.0,74.0,0.0
7974,80.0,75.0,0.0
7975,80.0,76.0,0.0
7976,80.0,77.0,0.0
7977,80.0,78.0,0.0
7978,80.0,79.0,0.0
7979,80.0,80.0,0.0
7980,80.0,81.0,0.0
7981,80.0,82.0,0.0
7982,80.0,83.0,0.0
7983,80.0,84.0,0.0
7984,80.0,85.0,0.0
7985,80.0,86.0,0.0
7986,80.0,87.0,0.0
7987,80.0,88.0,0.0
7988,80.0,89.0,0.0
7989,80.0,90.0,0.0
7990,80.0,91.0,0.0
7991,80.0,92.0,0.0
7992,80.0,93.0,0.0
7993,80.0,94.0,0.0
7994,80.0,95.0,0.0
7995,80.0,96.0,0.0
7996,80.0,97.0,0.0
7997,80.0,98.0,0.0
7998,80.0,99.0,0.0
7999,80.0,100.0,0.0
8000,81.0,1.0,0.0
8001,81.0,2.0,0.0
8002,81.0,3.0,0.0
8003,81.0,4.0,0.0
8004,81.0,5.0,0.0
8005,81.0,6.0,0.0
8006,81.0,7.0,0.0
8007,81.0,8.0,0.0
8008,81.0,9.0,0.0
8009,81.0,10.0,0.0
8010,81.0,11.0,0.0
8011,81.0,12.0,0.0
8012,81.0,13.0,0.0
8013,81.0,14.0,0.0
8014,81.0,15.0,0.0
8015,81.0,16.0,0.0
8016,81.0,17.0,0.0
8017,81.0,18.0,0.0
8018,81.0,19.0,0.0
8019,81.0,20.0,0.0
8020,81.0,21.0,0.0
8021,81.0,22.0,0.0
8022,81.0,23.0,0.0
8023,81.0,24.0,0.0
8024,81.0,25.0,0.0
8025,81.0,26.0,0.0
8026,81.0,27.0,0.0
8027,81.0,28.0,0.0
8028,81.0,29.0,0.0
8029,81.0,30.0,0.0
8030,81.0,31.0,0.0
8031,81.0,32.0,0.0
8032,81.0,33.0,0.0
8033,81.0,34.0,0.0
8034,81.0,35.0,0.0
8035,81.0,36.0,0.0
8036,81.0,37.0,0.0
8037,81.0,38.0,0.0
8038,81.0,39.0,0.0
8039,81.0,40.0,0.0
8040,81.0,41.0,0.0
8041,81.0,42.0,0.08068493460898389
8042,81.0,43.0,0.0
8043,81.0,44.0,0.0
8044,81.0,45.0,0.0
8045,81.0,46.0,0.0
8046,81.0,47.0,0.0
8047,81.0,48.0,0.0
8048,81.0,49.0,0.0
8049,81.0,50.0,0.0
8050,81.0,51.0,0.0
8051,81.0,52.0,0.0
8052,81.0,53.0,0.0
8053,81.0,54.0,0.0
8054,81.0,55.0,0.0
8055,81.0,56.0,0.0
8056,81.0,57.0,0.0
8057,81.0,58.0,0.0
8058,81.0,59.0,0.0
8059,81.0,60.0,0.0
8060,81.0,61.0,0.0
8061,81.0,62.0,0.0
8062,81.0,63.0,0.0
8063,81.0,64.0,0.0
8064,81.0,65.0,0.0
8065,81.0,66.0,0.0
8066,81.0,67.0,0.0
8067,81.0,68.0,0.0
8068,81.0,69.0,0.0
8069,81.0,70.0,0.0
8070,81.0,71.0,0.0
8071,81.0,72.0,0.0
8072,81.0,73.0,0.0
8073,81.0,74.0,0.0
8074,81.0,75.0,0.0
8075,81.0,76.0,0.0
8076,81.0,77.0,0.0
8077,81.0,78.0,0.0
8078,81.0,79.0,0.0
8079,81.0,80.0,0.0
8080,81.0,81.0,0.0
8081,81.0,82.0,0.0
8082,81.0,83.0,0.0
8083,81.0,84.0,0.0
8084,81.0,85.0,0.0
8085,81.0,86.0,0.0
8086,81.0,87.0,0.0
8087,81.0,88.0,0.0
8088,81.0,89.0,0.0
8089,81.0,90.0,0.0
8090,81.0,91.0,0.0
8091,81.0,92.0,0.0
8092,81.0,93.0,0.0
8093,81.0,94.0,0.0
8094,81.0,95.0,0.0
8095,81.0,96.0,0.0
8096,81.0,97.0,0.0
8097,81.0,98.0,0.0
8098,81.0,99.0,0.0
8099,81.0,100.0,0.0
8100,82.0,1.0,0.0
8101,82.0,2.0,0.0
8102,82.0,3.0,0.0
8103,82.0,4.0,0.0
8104,82.0,5.0,0.0
8105,82.0,6.0,0.0
8106,82.0,7.0,0.0
8107,82.0,8.0,0.0
8108,82.0,9.0,0.0
8109,82.0,10.0,0.0
8110,82.0,11.0,0.0
8111,82.0,12.0,0.0
8112,82.0,13.0,0.0
8113,82.0,14.0,0.0
8114,82.0,15.0,0.0
8115,82.0,16.0,0.0
8116,82.0,17.0,0.0
8117,82.0,18.0,0.0
8118,82.0,19.0,0.0
8119,82.0,20.0,0.0
8120,82.0,21.0,0.0
8121,82.0,22.0,0.0
8122,82.0,23.0,0.0
8123,82.0,24.0,0.0
8124,82.0,25.0,0.0
8125,82.0,26.0,0.0
8126,82.0,27.0,0.0
8127,82.0,28.0,0.0
8128,82.0,29.0,0.0
8129,82.0,30.0,0.0
8130,82.0,31.0,0.0
8131,82.0,32.0,0.0
8132,82.0,33.0,0.0
8133,82.0,34.0,0.0
8134,82.0,35.0,0.0
8135,82.0,36.0,0.0
8136,82.0,37.0,0.0
8137,82.0,38.0,0.0
8138,82.0,39.0,0.0
8139,82.0,40.0,0.0
8140,82.0,41.0,0.0
8141,82.0,42.0,0.2627590659814222
8142,82.0,43.0,0.0
8143,82.0,44.0,0.0
8144,82.0,45.0,0.0
8145,82.0,46.0,0.0
8146,82.0,47.0,0.0
8147,82.0,48.0,0.0
8148,82.0,49.0,0.0
8149,82.0,50.0,0.0
8150,82.0,51.0,0.0
8151,82.0,52.0,0.0
8152,82.0,53.0,0.0
8153,82.0,54.0,0.0
8154,82.0,55.0,0.0
8155,82.0,56.0,0.0
8156,82.0,57.0,0.0
8157,82.0,58.0,0.0
8158,82.0,59.0,0.0
8159,82.0,60.0,0.0
8160,82.0,61.0,0.0
8161,82.0,62.0,0.0
8162,82.0,63.0,0.0
8163,82.0,64.0,0.0
8164,82.0,65.0,0.0
8165,82.0,66.0,0.0
8166,82.0,67.0,0.0
8167,82.0,68.0,0.0
8168,82.0,69.0,0.0
8169,82.0,70.0,0.0
8170,82.0,71.0,0.0
8171,82.0,72.0,0.0
8172,82.0,73.0,0.0
8173,82.0,74.0,0.0
8174,82.0,75.0,0.0
8175,82.0,76.0,0.0
8176,82.0,77.0,0.0
8177,82.0,78.0,0.0
8178,82.0,79.0,0.0
8179,82.0,80.0,0.0
8180,82.0,81.0,0.0
8181,82.0,82.0,0.0
8182,82.0,83.0,0.0
8183,82.0,84.0,0.0
8184,82.0,85.0,0.0
8185,82.0,86.0,0.0
8186,82.0,87.0,0.0
8187,82.0,88.0,0.0
8188,82.0,89.0,0.0
8189,82.0,90.0,0.0
8190,82.0,91.0,0.0
8191,82.0,92.0,0.0
8192,82.0,93.0,0.0
8193,82.0,94.0,0.0
8194,82.0,95.0,0.0
8195,82.0,96.0,0.0
8196,82.0,97.0,0.0
8197,82.0,98.0,0.0
8198,82.0,99.0,0.0
8199,82.0,100.0,0.0
8200,83.0,1.0,0.0
8201,83.0,2.0,0.0
8202,83.0,3.0,0.0
8203,83.0,4.0,0.0
8204,83.0,5.0,0.0
8205,83.0,6.0,0.0
8206,83.0,7.0,0.0
8207,83.0,8.0,0.0
8208,83.0,9.0,0.0
8209,83.0,10.0,0.0
8210,83.0,11.0,0.0
8211,83.0,12.0,0.0
8212,83.0,13.0,0.0
8213,83.0,14.0,0.0
8214,83.0,15.0,0.0
8215,83.0,16.0,0.0
8216,83.0,17.0,0.0
8217,83.0,18.0,0.0
8218,83.0,19.0,0.0
8219,83.0,20.0,0.0
8220,83.0,21.0,0.0
8221,83.0,22.0,0.0
8222,83.0,23.0,0.0
8223,83.0,24.0,0.0
8224,83.0,25.0,0.0
8225,83.0,26.0,0.0
8226,83.0,27.0,0.0
8227,83.0,28.0,0.0
8228,83.0,29.0,0.0
8229,83.0,30.0,0.0
8230,83.0,31.0,0.0
8231,83.0,32.0,0.0
8232,83.0,33.0,0.0
8233,83.0,34.0,0.0
8234,83.0,35.0,0.0
8235,83.0,36.0,0.0
8236,83.0,37.0,0.0
8237,83.0,38.0,0.0
8238,83.0,39.0,0.0
8239,83.0,40.0,0.0
8240,83.0,41.0,0.0
8241,83.0,42.0,0.0
8242,83.0,43.0,0.0
8243,83.0,44.0,
8244,83.0,45.0,0.0
8245,83.0,46.0,0.0
8246,83.0,47.0,0.0
8247,83.0,48.0,0.0
8248,83.0,49.0,0.0
8249,83.0,50.0,0.0
8250,83.0,51.0,0.0
8251,83.0,52.0,0.0
8252,83.0,53.0,0.0
8253,83.0,54.0,0.0
8254,83.0,55.0,0.0
8255,83.0,56.0,0.0
8256,83.0,57.0,0.0
8257,83.0,58.0,0.0
8258,83.0,59.0,0.0
8259,83.0,60.0,0.0
8260,83.0,61.0,0.0
8261,83.0,62.0,0.0
8262,83.0,63.0,0.0
8263,83.0,64.0,0.0
8264,83.0,65.0,0.0
8265,83.0,66.0,0.0
8266,83.0,67.0,0.0
8267,83.0,68.0,0.0
8268,83.0,69.0,0.0
8269,83.0,70.0,0.0
8270,83.0,71.0,0.0
8271,83.0,72.0,0.0
8272,83.0,73.0,0.0
8273,83.0,74.0,0.0
8274,83.0,75.0,0.0
8275,83.0,76.0,0.0
8276,83.0,77.0,0.0
8277,83.0,78.0,0.0
8278,83.0,79.0,0.0
8279,83.0,80.0,0.0
8280,83.0,81.0,0.0
8281,83.0,82.0,0.0
8282,83.0,83.0,0.0
8283,83.0,84.0,0.0
8284,83.0,85.0,0.0
8285,83.0,86.0,0.0
8286,83.0,87.0,0.0
8287,83.0,88.0,0.0
8288,83.0,89.0,0.0
8289,83.0,90.0,0.0
8290,83.0,91.0,0.0
8291,83.0,92.0,0.0
8292,83.0,93.0,0.0
8293,83.0,94.0,0.0
8294,83.0,95.0,0.0
8295,83.0,96.0,0.0
8296,83.0,97.0,0.0
8297,83.0,98.0,0.0
8298,83.0,99.0,0.0
8299,83.0,100.0,0.0
8300,84.0,1.0,0.0
8301,84.0,2.0,0.0
8302,84.0,3.0,0.0
8303,84.0,4.0,0.0
8304,84.0,5.0,0.0
8305,84.0,6.0,0.0
8306,84.0,7.0,0.0
8307,84.0,8.0,0.0
8308,84.0,9.0,0.0
8309,84.0,10.0,0.0
8310,84.0,11.0,0.0
8311,84.0,12.0,0.0
8312,84.0,13.0,0.0
8313,84.0,14.0,0.0
8314,84.0,15.0,0.0
8315,84.0,16.0,0.0
8316,84.0,17.0,0.0
8317,84.0,18.0,0.0
8318,84.0,19.0,0.0
8319,84.0,20.0,0.0
8320,84.0,21.0,0.0
8321,84.0,22.0,0.0
8322,84.0,23.0,0.0
8323,84.0,24.0,0.0
8324,84.0,25.0,0.0
8325,84.0,26.0,0.0
8326,84.0,27.0,0.0
8327,84.0,28.0,0.0
8328,84.0,29.0,0.0
8329,84.0,30.0,0.0
8330,84.0,31.0,0.0
8331,84.0,32.0,0.0
8332,84.0,33.0,0.0
8333,84.0,34.0,0.0
8334,84.0,35.0,0.0
8335,84.0,36.0,0.0
8336,84.0,37.0,0.0
8337,84.0,38.0,0.0
8338,84.0,39.0,0.0
8339,84.0,40.0,0.0
8340,84.0,41.0,0.0
8341,84.0,42.0,
8342,84.0,43.0,0.0
8343,84.0,44.0,0.0
8344,84.0,45.0,0.0
8345,84.0,46.0,0.0
8346,84.0,47.0,
8347,84.0,48.0,0.0
8348,84.0,49.0,0.0
8349,84.0,50.0,0.0
8350,84.0,51.0,0.0
8351,84.0,52.0,0.0
8352,84.0,53.0,0.0
8353,84.0,54.0,0.0
8354,84.0,55.0,0.0
8355,84.0,56.0,0.0
8356,84.0,57.0,0.0
8357,84.0,58.0,0.0
8358,84.0,59.0,0.0
8359,84.0,60.0,0.0
8360,84.0,61.0,0.0
8361,84.0,62.0,0.0
8362,84.0,63.0,0.0
8363,84.0,64.0,0.0
8364,84.0,65.0,0.0
8365,84.0,66.0,0.0
8366,84.0,67.0,0.0
8367,84.0,68.0,0.0
8368,84.0,69.0,0.0
8369,84.0,70.0,0.0
8370,84.0,71.0,0.0
8371,84.0,72.0,0.0
8372,84.0,73.0,0.0
8373,84.0,74.0,0.0
8374,84.0,75.0,0.0
8375,84.0,76.0,0.0
8376,84.0,77.0,0.0
8377,84.0,78.0,0.0
8378,84.0,79.0,0.0
8379,84.0,80.0,0.0
8380,84.0,81.0,0.0
8381,84.0,82.0,0.0
8382,84.0,83.0,0.0
8383,84.0,84.0,0.0
8384,84.0,85.0,0.0
8385,84.0,86.0,0.0
8386,84.0,87.0,0.0
8387,84.0,88.0,0.0
8388,84.0,89.0,0.0
8389,84.0,90.0,0.0
8390,84.0,91.0,0.0
8391,84.0,92.0,0.0
8392,84.0,93.0,0.0
8393,84.0,94.0,0.0
8394,84.0,95.0,0.0
8395,84.0,96.0,0.0
8396,84.0,97.0,0.0
8397,84.0,98.0,0.0
8398,84.0,99.0,0.0
8399,84.0,100.0,0.0
8400,85.0,1.0,0.0
8401,85.0,2.0,0.0
8402,85.0,3.0,0.0
8403,85.0,4.0,0.0
8404,85.0,5.0,0.0
8405,85.0,6.0,0.0
8406,85.0,7.0,0.0
8407,85.0,8.0,0.0
8408,85.0,9.0,0.0
8409,85.0,10.0,0.0
8410,85.0,11.0,0.0
8411,85.0,12.0,0.0
8412,85.0,13.0,0.0
8413,85.0,14.0,0.0
8414,85.0,15.0,0.0
8415,85.0,16.0,0.0
8416,85.0,17.0,0.0
8417,85.0,18.0,0.0
8418,85.0,19.0,0.0
8419,85.0,20.0,0.0
8420,85.0,21.0,0.0
8421,85.0,22.0,0.0
8422,85.0,23.0,0.0
8423,85.0,24.0,0.0
8424,85.0,25.0,0.0
8425,85.0,26.0,0.0
8426,85.0,27.0,0.0
8427,85.0,28.0,0.0
8428,85.0,29.0,0.0
8429,85.0,30.0,0.0
8430,85.0,31.0,0.0
